sku_id,sales,stock,date
SKU057,10,44,2025-03-06
SKU079,9,67,2025-01-31
SKU069,7,28,2025-03-01
SKU030,7,78,2025-03-16
SKU049,5,41,2025-03-01
SKU077,1,56,2025-01-12
SKU084,8,76,2025-01-09
SKU003,5,75,2025-02-01
SKU019,5,34,2025-01-28
SKU031,4,32,2025-03-14
SKU098,4,88,2025-03-14
SKU053,6,28,2025-02-04
SKU018,2,33,2025-02-28
SKU053,6,53,2025-02-08
SKU010,4,80,2025-02-02
SKU095,2,98,2025-02-20
SKU033,3,46,2025-02-06
SKU072,4,63,2025-03-22
SKU055,4,58,2025-02-03
SKU046,5,39,2025-01-20
SKU061,4,99,2025-03-02
SKU087,6,46,2025-03-29
SKU073,6,22,2025-01-23
SKU017,5,78,2025-01-09
SKU017,7,26,2025-01-29
SKU084,4,92,2025-03-16
SKU054,4,29,2025-03-26
SKU077,4,28,2025-03-19
SKU013,5,25,2025-03-09
SKU098,6,77,2025-03-23
SKU030,2,62,2025-03-17
SKU040,7,29,2025-03-04
SKU099,2,88,2025-02-06
SKU041,3,27,2025-01-15
SKU021,3,37,2025-02-08
SKU020,4,98,2025-02-22
SKU033,4,70,2025-01-10
SKU052,7,98,2025-02-23
SKU023,5,21,2025-03-01
SKU040,5,31,2025-02-16
SKU069,3,92,2025-03-03
SKU009,3,26,2025-03-18
SKU023,4,20,2025-03-22
SKU096,3,93,2025-01-18
SKU056,3,95,2025-02-15
SKU008,4,55,2025-03-21
SKU067,4,68,2025-03-28
SKU021,3,91,2025-02-10
SKU048,2,31,2025-01-15
SKU079,3,31,2025-03-06
SKU010,6,95,2025-03-06
SKU013,4,67,2025-02-13
SKU084,8,96,2025-02-03
SKU029,6,58,2025-02-28
SKU082,6,32,2025-02-21
SKU029,2,30,2025-03-07
SKU045,4,30,2025-01-07
SKU072,6,46,2025-03-01
SKU064,3,65,2025-03-09
SKU016,8,40,2025-01-03
SKU017,7,76,2025-02-11
SKU044,4,48,2025-03-07
SKU069,1,91,2025-03-31
SKU015,9,98,2025-02-17
SKU001,9,20,2025-03-21
SKU083,5,70,2025-01-31
SKU038,3,73,2025-02-14
SKU064,8,22,2025-02-07
SKU051,4,69,2025-03-26
SKU021,6,29,2025-03-14
SKU050,2,59,2025-01-07
SKU082,6,25,2025-03-30
SKU004,4,94,2025-03-31
SKU047,7,92,2025-02-10
SKU096,5,61,2025-01-12
SKU020,0,98,2025-02-05
SKU062,4,36,2025-03-15
SKU087,6,25,2025-03-24
SKU026,4,46,2025-02-25
SKU009,2,50,2025-03-05
SKU060,8,21,2025-03-11
SKU079,4,95,2025-02-22
SKU039,6,64,2025-02-27
SKU053,7,45,2025-01-01
SKU018,5,42,2025-01-15
SKU004,7,37,2025-01-12
SKU083,12,80,2025-01-16
SKU028,3,27,2025-01-18
SKU036,5,95,2025-01-14
SKU042,8,66,2025-03-31
SKU044,6,70,2025-01-27
SKU024,6,66,2025-01-03
SKU067,3,46,2025-01-03
SKU012,6,26,2025-02-18
SKU038,2,46,2025-03-13
SKU020,1,79,2025-03-04
SKU098,7,48,2025-03-17
SKU085,4,68,2025-02-19
SKU003,7,96,2025-02-10
SKU027,3,38,2025-01-02
SKU026,7,24,2025-01-25
SKU053,6,66,2025-02-24
SKU057,5,53,2025-01-23
SKU090,8,90,2025-01-23
SKU023,5,41,2025-03-05
SKU080,2,35,2025-02-21
SKU069,4,68,2025-01-31
SKU030,3,92,2025-01-23
SKU058,8,82,2025-01-07
SKU041,3,64,2025-02-18
SKU086,6,22,2025-01-25
SKU044,1,84,2025-01-09
SKU002,6,53,2025-03-02
SKU073,8,97,2025-03-25
SKU076,6,45,2025-01-02
SKU059,9,91,2025-01-19
SKU024,5,42,2025-03-02
SKU012,6,73,2025-01-27
SKU040,7,34,2025-01-10
SKU049,2,37,2025-03-14
SKU012,4,56,2025-03-21
SKU050,3,79,2025-03-22
SKU029,1,68,2025-03-21
SKU038,10,82,2025-02-09
SKU044,9,99,2025-03-09
SKU042,6,66,2025-01-30
SKU026,3,63,2025-03-02
SKU007,3,56,2025-01-11
SKU042,3,90,2025-02-12
SKU092,6,81,2025-02-17
SKU085,4,51,2025-01-26
SKU012,4,70,2025-01-30
SKU086,3,94,2025-02-21
SKU099,7,67,2025-02-08
SKU057,2,29,2025-03-13
SKU055,5,42,2025-03-11
SKU090,2,48,2025-03-03
SKU018,3,39,2025-01-16
SKU082,11,65,2025-01-12
SKU065,2,82,2025-03-02
SKU094,5,72,2025-03-16
SKU047,7,96,2025-03-07
SKU028,5,57,2025-03-08
SKU077,5,96,2025-03-02
SKU023,9,44,2025-01-02
SKU095,7,49,2025-02-11
SKU082,5,78,2025-03-12
SKU021,3,95,2025-01-13
SKU100,3,50,2025-03-21
SKU075,2,64,2025-03-02
SKU033,5,86,2025-02-17
SKU001,7,41,2025-02-11
SKU036,7,40,2025-01-08
SKU072,9,28,2025-03-07
SKU073,6,72,2025-03-12
SKU100,5,71,2025-02-03
SKU059,2,48,2025-01-02
SKU056,10,61,2025-03-10
SKU080,8,90,2025-03-13
SKU024,3,63,2025-02-10
SKU094,5,99,2025-01-17
SKU024,5,65,2025-02-01
SKU050,4,34,2025-02-16
SKU064,3,77,2025-01-27
SKU095,6,39,2025-02-04
SKU044,6,78,2025-03-22
SKU006,5,92,2025-03-17
SKU016,4,58,2025-03-16
SKU083,1,44,2025-02-17
SKU059,3,76,2025-02-14
SKU027,4,89,2025-02-14
SKU067,4,76,2025-01-30
SKU011,3,30,2025-03-16
SKU099,1,44,2025-03-09
SKU077,8,77,2025-01-31
SKU006,3,90,2025-03-12
SKU086,2,93,2025-03-06
SKU030,2,23,2025-01-27
SKU097,5,73,2025-01-14
SKU002,10,27,2025-02-23
SKU064,4,34,2025-01-12
SKU042,0,59,2025-01-22
SKU049,3,73,2025-01-02
SKU013,4,66,2025-03-17
SKU094,4,41,2025-01-24
SKU006,7,80,2025-01-20
SKU023,6,96,2025-02-20
SKU064,3,73,2025-03-07
SKU045,5,41,2025-01-09
SKU047,8,79,2025-02-14
SKU014,7,87,2025-01-12
SKU048,9,96,2025-02-22
SKU031,3,83,2025-02-10
SKU034,5,49,2025-02-05
SKU058,4,72,2025-03-19
SKU002,8,25,2025-03-22
SKU088,2,64,2025-01-01
SKU056,10,78,2025-03-03
SKU032,4,41,2025-03-31
SKU071,3,80,2025-03-26
SKU023,5,36,2025-01-28
SKU059,1,68,2025-02-28
SKU012,1,25,2025-02-26
SKU053,10,35,2025-01-28
SKU076,7,74,2025-03-13
SKU064,2,20,2025-01-22
SKU075,3,69,2025-01-10
SKU023,3,82,2025-02-13
SKU023,3,55,2025-03-21
SKU053,4,55,2025-02-06
SKU063,10,27,2025-01-05
SKU035,6,36,2025-03-14
SKU061,5,88,2025-03-30
SKU076,9,44,2025-03-27
SKU077,3,83,2025-02-19
SKU099,2,27,2025-03-31
SKU037,4,95,2025-03-06
SKU096,0,40,2025-02-15
SKU015,2,78,2025-03-26
SKU073,10,77,2025-01-31
SKU090,7,45,2025-01-15
SKU046,4,70,2025-03-01
SKU097,3,38,2025-03-06
SKU093,4,66,2025-03-26
SKU069,2,51,2025-03-09
SKU090,3,38,2025-01-02
SKU075,7,26,2025-02-21
SKU084,2,99,2025-03-09
SKU036,7,61,2025-01-03
SKU094,2,29,2025-01-21
SKU056,3,56,2025-01-24
SKU043,2,53,2025-01-21
SKU071,5,62,2025-01-07
SKU069,5,33,2025-01-15
SKU100,4,99,2025-03-07
SKU098,6,89,2025-03-27
SKU087,10,51,2025-03-01
SKU063,7,72,2025-03-21
SKU043,5,33,2025-02-11
SKU010,1,78,2025-03-05
SKU077,4,46,2025-02-22
SKU047,2,52,2025-03-06
SKU043,7,67,2025-01-15
SKU042,3,67,2025-01-05
SKU036,3,46,2025-03-30
SKU068,5,45,2025-02-22
SKU012,5,66,2025-02-27
SKU010,3,38,2025-03-18
SKU066,6,63,2025-01-16
SKU047,9,40,2025-02-08
SKU002,6,67,2025-03-10
SKU073,8,89,2025-03-02
SKU035,4,86,2025-01-03
SKU032,1,56,2025-03-11
SKU013,5,70,2025-03-07
SKU021,7,76,2025-02-01
SKU100,1,42,2025-01-15
SKU055,9,46,2025-02-19
SKU084,6,77,2025-03-13
SKU027,7,83,2025-02-24
SKU017,4,61,2025-02-05
SKU067,8,73,2025-03-02
SKU022,1,22,2025-01-06
SKU015,3,52,2025-01-28
SKU062,5,21,2025-01-02
SKU033,2,41,2025-01-15
SKU085,3,48,2025-01-08
SKU023,6,72,2025-01-12
SKU077,5,80,2025-02-16
SKU085,2,43,2025-03-05
SKU095,8,68,2025-01-23
SKU086,6,79,2025-01-03
SKU059,8,59,2025-01-11
SKU018,9,93,2025-02-21
SKU065,6,78,2025-03-28
SKU010,8,99,2025-03-19
SKU028,4,34,2025-03-28
SKU025,7,84,2025-01-04
SKU061,4,93,2025-01-20
SKU040,4,75,2025-03-01
SKU064,4,64,2025-03-03
SKU093,6,38,2025-02-01
SKU085,4,85,2025-03-22
SKU028,4,87,2025-02-02
SKU073,9,67,2025-02-05
SKU078,7,42,2025-03-11
SKU042,3,35,2025-02-24
SKU067,9,31,2025-01-06
SKU016,7,30,2025-03-18
SKU089,4,96,2025-01-19
SKU070,7,59,2025-01-20
SKU016,4,43,2025-02-26
SKU021,4,31,2025-02-22
SKU001,4,21,2025-03-16
SKU090,3,95,2025-03-16
SKU083,1,37,2025-03-23
SKU070,3,64,2025-02-11
SKU044,6,54,2025-03-18
SKU081,5,37,2025-01-20
SKU074,7,67,2025-02-26
SKU081,7,90,2025-03-19
SKU026,10,58,2025-01-31
SKU099,7,39,2025-03-19
SKU039,6,88,2025-02-25
SKU003,5,82,2025-01-27
SKU032,7,41,2025-03-26
SKU007,5,78,2025-01-28
SKU100,7,66,2025-03-17
SKU056,7,57,2025-03-01
SKU100,4,72,2025-03-22
SKU077,6,76,2025-03-30
SKU047,2,63,2025-01-20
SKU074,7,58,2025-03-12
SKU026,2,83,2025-03-17
SKU093,8,83,2025-03-10
SKU085,7,39,2025-01-14
SKU021,3,41,2025-03-20
SKU011,10,50,2025-02-13
SKU082,9,69,2025-01-31
SKU034,3,93,2025-01-22
SKU024,4,54,2025-02-28
SKU007,5,49,2025-01-02
SKU044,8,32,2025-02-25
SKU058,1,74,2025-03-24
SKU046,4,99,2025-01-11
SKU052,6,86,2025-03-22
SKU018,4,45,2025-02-03
SKU094,11,77,2025-02-11
SKU010,6,88,2025-02-16
SKU013,5,57,2025-02-06
SKU061,3,93,2025-01-07
SKU065,1,93,2025-02-11
SKU083,5,67,2025-02-07
SKU027,2,95,2025-02-20
SKU030,4,23,2025-03-31
SKU089,2,81,2025-03-22
SKU036,4,28,2025-03-09
SKU015,6,83,2025-02-01
SKU090,4,84,2025-02-11
SKU037,9,68,2025-02-21
SKU053,4,80,2025-02-20
SKU001,9,74,2025-01-01
SKU057,7,87,2025-03-09
SKU056,7,93,2025-01-17
SKU055,5,29,2025-03-20
SKU044,5,35,2025-03-20
SKU042,9,78,2025-02-14
SKU008,5,57,2025-02-03
SKU015,7,71,2025-02-18
SKU046,7,31,2025-02-09
SKU006,3,55,2025-02-07
SKU059,7,70,2025-02-03
SKU059,5,71,2025-01-03
SKU097,7,96,2025-03-25
SKU095,4,35,2025-01-18
SKU034,5,79,2025-03-25
SKU014,5,50,2025-02-08
SKU011,1,78,2025-03-14
SKU065,8,90,2025-01-21
SKU051,2,70,2025-01-24
SKU079,5,28,2025-03-10
SKU067,4,39,2025-01-13
SKU089,3,26,2025-02-19
SKU047,4,67,2025-03-15
SKU061,7,40,2025-02-05
SKU050,5,64,2025-02-03
SKU058,4,94,2025-01-24
SKU064,4,26,2025-01-18
SKU041,7,71,2025-02-25
SKU098,5,94,2025-03-09
SKU099,6,48,2025-03-03
SKU015,4,95,2025-03-27
SKU070,5,27,2025-02-22
SKU054,7,45,2025-03-16
SKU033,6,37,2025-03-05
SKU059,5,32,2025-03-01
SKU082,5,86,2025-02-26
SKU005,2,85,2025-03-21
SKU037,7,89,2025-01-12
SKU064,7,48,2025-02-25
SKU023,5,26,2025-03-15
SKU054,5,95,2025-02-20
SKU033,3,49,2025-02-10
SKU033,10,70,2025-01-25
SKU020,5,36,2025-03-11
SKU068,9,25,2025-03-30
SKU058,6,24,2025-01-30
SKU050,5,95,2025-03-14
SKU100,7,41,2025-02-26
SKU040,5,82,2025-01-06
SKU007,6,46,2025-03-06
SKU067,6,85,2025-02-26
SKU046,4,89,2025-01-03
SKU045,6,74,2025-02-17
SKU100,7,33,2025-03-20
SKU054,2,68,2025-01-30
SKU041,3,50,2025-03-01
SKU093,3,91,2025-01-24
SKU088,2,33,2025-03-28
SKU093,4,20,2025-03-28
SKU001,7,77,2025-03-10
SKU087,2,41,2025-03-05
SKU039,7,84,2025-03-10
SKU005,7,29,2025-01-29
SKU001,6,78,2025-03-24
SKU013,4,90,2025-02-26
SKU048,3,65,2025-02-20
SKU086,5,71,2025-01-30
SKU037,5,32,2025-03-25
SKU023,6,83,2025-03-14
SKU081,3,35,2025-02-22
SKU063,4,65,2025-02-09
SKU095,8,52,2025-03-13
SKU095,6,62,2025-03-25
SKU069,6,57,2025-03-30
SKU034,7,85,2025-02-11
SKU093,6,57,2025-03-16
SKU071,5,41,2025-02-04
SKU014,4,52,2025-03-26
SKU004,2,99,2025-01-11
SKU009,9,73,2025-01-02
SKU056,5,72,2025-02-25
SKU012,1,89,2025-03-17
SKU013,6,80,2025-02-11
SKU037,2,80,2025-03-27
SKU046,6,95,2025-03-06
SKU048,1,56,2025-02-15
SKU025,2,85,2025-03-11
SKU082,6,96,2025-02-02
SKU036,9,77,2025-02-01
SKU049,6,35,2025-03-23
SKU045,7,92,2025-01-21
SKU062,3,43,2025-01-07
SKU007,1,45,2025-03-10
SKU074,5,99,2025-03-11
SKU099,5,70,2025-02-15
SKU011,9,34,2025-03-31
SKU042,7,77,2025-02-04
SKU082,2,93,2025-01-13
SKU065,3,35,2025-01-23
SKU048,9,55,2025-03-02
SKU058,8,73,2025-03-17
SKU056,7,78,2025-03-26
SKU066,3,96,2025-03-13
SKU040,5,75,2025-01-19
SKU060,5,69,2025-01-11
SKU036,8,26,2025-03-04
SKU019,8,42,2025-01-24
SKU001,4,70,2025-03-27
SKU082,5,95,2025-02-08
SKU069,4,50,2025-02-14
SKU060,3,99,2025-02-28
SKU030,7,49,2025-03-09
SKU027,5,95,2025-01-06
SKU078,4,64,2025-01-02
SKU089,4,30,2025-01-16
SKU027,5,80,2025-01-12
SKU068,5,36,2025-01-13
SKU044,4,91,2025-03-21
SKU040,1,81,2025-01-21
SKU078,7,28,2025-03-17
SKU042,6,32,2025-02-26
SKU035,4,98,2025-03-25
SKU029,5,73,2025-02-10
SKU065,7,65,2025-03-21
SKU004,5,43,2025-02-01
SKU084,4,41,2025-03-06
SKU039,4,57,2025-02-06
SKU024,3,51,2025-03-06
SKU004,4,90,2025-03-17
SKU050,3,75,2025-02-15
SKU063,3,45,2025-03-27
SKU074,3,23,2025-02-20
SKU003,2,44,2025-01-23
SKU054,6,63,2025-03-19
SKU034,2,76,2025-03-17
SKU013,5,66,2025-03-10
SKU043,8,98,2025-03-31
SKU088,7,20,2025-03-14
SKU008,5,48,2025-02-20
SKU067,7,32,2025-01-20
SKU054,12,65,2025-02-08
SKU001,4,60,2025-03-25
SKU057,6,87,2025-02-27
SKU052,3,53,2025-02-04
SKU053,5,52,2025-01-17
SKU043,8,21,2025-03-29
SKU088,7,82,2025-03-21
SKU052,4,65,2025-01-22
SKU008,4,79,2025-03-27
SKU041,4,45,2025-02-23
SKU096,6,89,2025-01-08
SKU058,8,98,2025-02-09
SKU002,3,33,2025-02-19
SKU001,5,27,2025-02-23
SKU085,7,34,2025-03-01
SKU054,7,98,2025-02-28
SKU068,6,32,2025-03-11
SKU055,4,20,2025-02-09
SKU093,3,66,2025-01-16
SKU025,1,94,2025-02-27
SKU099,3,77,2025-03-08
SKU068,2,87,2025-02-09
SKU051,5,90,2025-01-05
SKU033,4,90,2025-01-26
SKU094,3,61,2025-02-25
SKU084,6,98,2025-03-04
SKU012,8,60,2025-01-05
SKU017,5,55,2025-03-31
SKU080,2,94,2025-01-10
SKU072,3,86,2025-02-05
SKU078,1,59,2025-02-09
SKU039,5,33,2025-01-28
SKU073,6,73,2025-03-18
SKU004,7,54,2025-03-07
SKU023,5,82,2025-03-12
SKU086,5,34,2025-03-01
SKU038,9,75,2025-02-07
SKU080,0,29,2025-03-21
SKU010,7,35,2025-01-26
SKU006,3,56,2025-03-22
SKU087,5,27,2025-03-09
SKU040,5,71,2025-02-26
SKU081,6,68,2025-03-25
SKU098,3,70,2025-02-24
SKU073,7,89,2025-01-21
SKU059,3,76,2025-03-23
SKU002,7,42,2025-01-28
SKU028,5,71,2025-02-08
SKU066,5,51,2025-02-12
SKU017,6,84,2025-02-19
SKU079,7,22,2025-02-23
SKU054,7,94,2025-02-21
SKU015,6,91,2025-01-12
SKU078,5,83,2025-03-21
SKU066,4,28,2025-02-03
SKU052,8,36,2025-01-27
SKU088,8,66,2025-02-03
SKU052,7,56,2025-02-21
SKU047,0,34,2025-03-05
SKU099,5,40,2025-01-05
SKU072,2,53,2025-02-20
SKU087,8,39,2025-01-29
SKU059,8,48,2025-03-10
SKU009,3,32,2025-03-04
SKU062,2,52,2025-01-26
SKU078,6,91,2025-02-23
SKU017,7,36,2025-01-01
SKU006,12,44,2025-01-11
SKU023,7,79,2025-01-01
SKU027,5,36,2025-01-15
SKU042,5,50,2025-02-21
SKU063,2,38,2025-03-07
SKU028,3,26,2025-03-23
SKU045,3,59,2025-03-20
SKU052,5,62,2025-01-29
SKU068,4,85,2025-02-15
SKU080,5,92,2025-03-11
SKU027,4,44,2025-01-07
SKU100,5,43,2025-01-29
SKU038,3,20,2025-01-12
SKU015,5,50,2025-02-15
SKU031,7,82,2025-01-10
SKU052,5,51,2025-02-27
SKU029,2,96,2025-02-27
SKU070,7,44,2025-02-06
SKU064,6,79,2025-03-25
SKU018,5,29,2025-03-02
SKU026,5,60,2025-03-06
SKU087,8,68,2025-01-20
SKU043,6,59,2025-03-15
SKU036,2,35,2025-01-18
SKU073,6,82,2025-02-07
SKU088,4,35,2025-01-19
SKU067,5,65,2025-02-05
SKU081,7,31,2025-03-01
SKU001,1,60,2025-01-11
SKU053,8,89,2025-03-23
SKU076,6,80,2025-03-20
SKU006,11,77,2025-02-16
SKU056,4,83,2025-01-27
SKU090,5,88,2025-03-26
SKU027,6,76,2025-02-01
SKU027,7,71,2025-02-19
SKU036,7,68,2025-03-18
SKU100,8,39,2025-02-24
SKU003,6,84,2025-01-17
SKU073,5,98,2025-02-26
SKU010,8,43,2025-01-18
SKU015,6,97,2025-03-17
SKU021,6,45,2025-02-07
SKU100,8,85,2025-02-22
SKU036,5,94,2025-01-29
SKU016,9,21,2025-02-04
SKU014,5,26,2025-01-01
SKU034,1,58,2025-03-23
SKU085,7,20,2025-01-01
SKU018,4,26,2025-03-30
SKU087,8,75,2025-02-25
SKU096,4,68,2025-03-06
SKU095,2,33,2025-03-02
SKU002,4,67,2025-03-19
SKU061,4,22,2025-01-01
SKU088,3,26,2025-01-17
SKU057,9,98,2025-01-06
SKU006,3,37,2025-02-10
SKU013,1,74,2025-02-21
SKU073,4,29,2025-02-27
SKU058,2,23,2025-02-06
SKU026,8,82,2025-02-27
SKU090,4,34,2025-03-06
SKU091,7,41,2025-02-28
SKU087,5,73,2025-01-12
SKU012,4,97,2025-02-24
SKU077,7,33,2025-03-10
SKU055,0,92,2025-03-07
SKU020,4,36,2025-03-14
SKU023,5,86,2025-02-09
SKU011,6,22,2025-03-24
SKU067,4,91,2025-02-25
SKU054,6,89,2025-02-12
SKU032,6,73,2025-03-05
SKU053,7,92,2025-02-23
SKU002,6,86,2025-01-27
SKU028,6,88,2025-01-24
SKU071,9,41,2025-03-28
SKU069,7,89,2025-02-04
SKU035,6,62,2025-03-11
SKU052,7,36,2025-03-10
SKU077,2,96,2025-01-16
SKU075,5,50,2025-01-09
SKU056,7,78,2025-02-06
SKU069,8,74,2025-03-19
SKU007,5,34,2025-03-05
SKU049,10,49,2025-02-18
SKU033,4,61,2025-03-12
SKU089,8,74,2025-03-30
SKU041,7,43,2025-03-05
SKU093,6,90,2025-03-04
SKU022,7,25,2025-02-06
SKU071,2,30,2025-01-17
SKU024,3,83,2025-02-06
SKU017,2,46,2025-02-07
SKU086,5,31,2025-02-20
SKU019,8,87,2025-03-20
SKU026,2,96,2025-02-19
SKU076,6,41,2025-03-26
SKU025,2,37,2025-03-27
SKU043,2,71,2025-02-09
SKU066,5,21,2025-03-22
SKU045,7,75,2025-03-19
SKU048,3,72,2025-01-03
SKU066,3,29,2025-02-22
SKU072,4,94,2025-03-27
SKU094,10,38,2025-03-08
SKU084,3,20,2025-01-20
SKU066,5,82,2025-03-01
SKU039,1,98,2025-01-08
SKU091,7,58,2025-01-19
SKU025,6,25,2025-01-06
SKU100,3,66,2025-01-10
SKU061,4,83,2025-03-09
SKU039,6,57,2025-03-30
SKU069,7,80,2025-03-20
SKU072,2,70,2025-01-10
SKU062,7,30,2025-02-03
SKU091,5,70,2025-02-02
SKU063,5,23,2025-03-17
SKU066,4,45,2025-03-27
SKU055,6,80,2025-02-11
SKU026,11,90,2025-01-19
SKU005,4,92,2025-01-31
SKU024,7,62,2025-01-08
SKU047,5,57,2025-03-14
SKU039,5,24,2025-02-23
SKU051,7,26,2025-01-30
SKU040,5,40,2025-03-03
SKU012,3,43,2025-01-12
SKU051,10,82,2025-03-09
SKU013,3,95,2025-02-18
SKU087,6,85,2025-02-09
SKU074,9,24,2025-02-21
SKU020,6,44,2025-03-08
SKU057,5,37,2025-01-20
SKU086,8,84,2025-01-10
SKU022,4,94,2025-03-26
SKU033,4,74,2025-02-19
SKU078,6,44,2025-03-13
SKU081,4,59,2025-02-23
SKU011,7,36,2025-01-07
SKU074,8,24,2025-02-13
SKU037,7,28,2025-03-24
SKU022,5,54,2025-03-01
SKU081,2,55,2025-02-03
SKU077,5,68,2025-03-12
SKU045,4,29,2025-02-13
SKU031,6,87,2025-02-11
SKU060,3,51,2025-01-08
SKU084,2,88,2025-01-25
SKU095,6,36,2025-03-15
SKU047,6,91,2025-02-06
SKU062,3,77,2025-01-15
SKU059,3,81,2025-01-17
SKU040,4,37,2025-01-25
SKU087,6,43,2025-02-20
SKU005,8,26,2025-01-13
SKU070,7,46,2025-03-05
SKU046,4,59,2025-02-19
SKU010,10,90,2025-03-07
SKU038,4,53,2025-01-27
SKU066,4,78,2025-02-17
SKU097,1,24,2025-01-01
SKU042,5,45,2025-03-03
SKU022,6,69,2025-03-23
SKU059,2,81,2025-03-04
SKU080,3,27,2025-02-12
SKU028,4,78,2025-03-12
SKU008,6,66,2025-01-02
SKU013,4,41,2025-03-22
SKU008,10,83,2025-03-10
SKU054,7,63,2025-01-14
SKU081,3,40,2025-02-13
SKU063,6,69,2025-01-27
SKU057,4,75,2025-01-11
SKU004,3,25,2025-01-22
SKU013,4,27,2025-03-11
SKU018,4,90,2025-02-11
SKU064,4,28,2025-03-21
SKU056,4,77,2025-03-07
SKU029,1,29,2025-01-10
SKU038,6,51,2025-03-28
SKU069,3,32,2025-01-18
SKU099,8,21,2025-03-30
SKU044,6,35,2025-02-19
SKU011,7,94,2025-01-18
SKU038,5,94,2025-01-31
SKU004,3,98,2025-02-15
SKU074,4,98,2025-01-23
SKU005,6,53,2025-03-08
SKU018,5,34,2025-01-07
SKU076,5,73,2025-02-24
SKU014,7,93,2025-02-05
SKU033,9,34,2025-02-04
SKU030,3,47,2025-01-18
SKU024,10,92,2025-02-05
SKU003,3,27,2025-03-02
SKU078,6,42,2025-03-09
SKU026,3,67,2025-03-04
SKU032,3,60,2025-03-27
SKU032,6,77,2025-03-30
SKU039,6,32,2025-02-01
SKU053,6,48,2025-01-03
SKU029,6,50,2025-01-04
SKU062,8,93,2025-02-13
SKU075,3,20,2025-01-04
SKU083,12,58,2025-01-20
SKU042,9,31,2025-01-11
SKU002,7,21,2025-01-11
SKU062,3,64,2025-01-06
SKU075,5,23,2025-03-27
SKU063,6,21,2025-03-29
SKU052,10,48,2025-02-01
SKU056,9,23,2025-02-23
SKU006,1,35,2025-02-23
SKU020,4,32,2025-02-10
SKU027,4,53,2025-02-23
SKU097,5,72,2025-02-10
SKU009,9,97,2025-03-02
SKU089,6,90,2025-02-06
SKU083,3,38,2025-02-05
SKU065,6,63,2025-01-12
SKU032,6,72,2025-01-25
SKU072,3,94,2025-01-19
SKU095,3,42,2025-02-24
SKU041,7,51,2025-02-15
SKU064,2,53,2025-01-29
SKU016,4,84,2025-01-01
SKU036,5,83,2025-03-22
SKU042,3,54,2025-02-06
SKU035,5,64,2025-01-07
SKU073,3,65,2025-02-23
SKU098,5,68,2025-03-30
SKU054,2,65,2025-03-30
SKU006,5,57,2025-03-18
SKU029,5,30,2025-02-05
SKU097,1,85,2025-02-03
SKU026,7,41,2025-03-03
SKU025,5,60,2025-02-11
SKU015,7,58,2025-02-21
SKU098,3,54,2025-01-02
SKU078,2,77,2025-01-20
SKU062,9,60,2025-02-09
SKU086,2,64,2025-01-22
SKU032,5,26,2025-02-16
SKU093,9,24,2025-02-07
SKU085,7,43,2025-02-26
SKU087,5,63,2025-03-08
SKU040,4,45,2025-02-04
SKU014,2,34,2025-02-20
SKU095,5,44,2025-03-21
SKU019,11,92,2025-01-31
SKU030,2,91,2025-03-24
SKU030,6,32,2025-03-08
SKU071,6,50,2025-01-20
SKU079,5,63,2025-03-26
SKU051,5,56,2025-01-25
SKU067,7,96,2025-01-10
SKU090,6,32,2025-01-07
SKU094,7,46,2025-03-24
SKU097,3,89,2025-03-13
SKU051,3,62,2025-01-15
SKU007,6,31,2025-01-09
SKU076,5,43,2025-01-05
SKU045,7,41,2025-03-01
SKU034,4,90,2025-03-12
SKU053,2,30,2025-03-21
SKU004,6,60,2025-02-04
SKU048,7,94,2025-02-03
SKU080,7,20,2025-03-24
SKU030,2,73,2025-02-17
SKU074,7,84,2025-01-26
SKU035,3,90,2025-01-30
SKU051,5,45,2025-02-16
SKU055,8,51,2025-03-19
SKU056,4,44,2025-03-15
SKU066,5,40,2025-01-22
SKU089,3,43,2025-02-01
SKU091,6,24,2025-01-17
SKU018,4,65,2025-02-06
SKU022,5,53,2025-01-10
SKU091,6,85,2025-01-27
SKU013,1,86,2025-01-11
SKU009,8,22,2025-01-23
SKU053,4,67,2025-03-13
SKU032,5,92,2025-03-09
SKU052,2,26,2025-01-17
SKU072,1,51,2025-02-04
SKU083,3,61,2025-02-19
SKU050,4,62,2025-01-10
SKU093,1,43,2025-02-15
SKU042,5,22,2025-01-02
SKU016,3,73,2025-03-28
SKU063,10,52,2025-01-16
SKU005,5,41,2025-02-09
SKU018,5,32,2025-02-24
SKU053,2,34,2025-03-17
SKU023,4,28,2025-02-24
SKU052,4,46,2025-01-09
SKU009,6,69,2025-02-01
SKU007,3,37,2025-01-31
SKU099,7,50,2025-01-30
SKU070,6,54,2025-03-14
SKU024,1,60,2025-02-18
SKU034,5,66,2025-01-17
SKU098,5,80,2025-01-18
SKU056,7,95,2025-02-11
SKU078,4,90,2025-03-31
SKU045,6,87,2025-03-13
SKU065,5,51,2025-02-28
SKU023,5,88,2025-01-29
SKU022,4,61,2025-01-12
SKU052,5,80,2025-01-05
SKU054,6,50,2025-02-07
SKU060,6,27,2025-03-15
SKU100,7,38,2025-02-06
SKU062,3,47,2025-02-04
SKU067,3,85,2025-01-24
SKU091,5,35,2025-02-10
SKU042,5,38,2025-02-19
SKU070,4,25,2025-03-28
SKU028,7,20,2025-01-17
SKU025,3,71,2025-01-15
SKU034,4,69,2025-01-11
SKU010,4,43,2025-01-02
